Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genus_Species,ERR1467143,ERR1467146,ERR1467154,ERR1470829,ERR1512985,ERR1512995,ERR1513004,ERR1513005,ERR1513006,ERR1525434,ERR1525436,ERR1525439,ERR1525446,ERR1467152,ERR1470825,ERR1470827,ERR1470830,ERR1512988,ERR1512993,ERR1514429,ERR1525437,ERR1525438,ERR1525440,ERR1525444,ERR1512987,ERR1512998,ERR1467142,ERR1467148,ERR1467149,ERR1512984,ERR1514428,ERR1525443,ERR1467150,ERR1470824,ERR1514430,ERR1525445,ERR1512997,ERR1514427,ERR1467144,ERR1467145,ERR1467151,ERR1470822,ERR1470828,ERR1513003,ERR1512986,ERR1512994,ERR1513007,ERR1525441,ERR1525442,ERR1467147,ERR1467153,ERR1470826,ERR1470823,ERR1467141,ERR1512996,ERR1513002,ERR1512989,ERR1512990,ERR1512991,ERR1512992,ERR1512999,ERR1513000,ERR1513001,ERR1525435
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,ginsengihumi,Bacillus_ginsengihumi,3,2,3,5,3,0,3,3,4,0,4,0,3,12,7,6,8,0,5,3,0,1,1,1,4,0,3,8,5,5,3,12,2,4,0,6,2,5,8,10,3,7,2,1,3,2,4,0,0,5,7,2,12,2,3,0,0,1,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,horikoshii,Bacillus_horikoshii,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,humi,Bacillus_humi,1,0,2,0,0,0,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,2,1,0,1,1,1,0,1,0,0,0,1,3,1,0,0,0,0,0,2,0,0,0,1,1,0,4,1,0,1,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,muralis,Bacillus_muralis,1,0,0,0,2,0,1,2,1,0,3,0,0,3,0,2,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,3,1,0,1,1,0,0,2,1,2,0,0,0,2,3,2,0,1,0,1,4,1,1,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,oleronius,Bacillus_oleronius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,thermoamylovorans,Bacillus_thermoamylovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,oncorhynchi,Oceanobacillus_oncorhynchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Ornithinibacillus,scapharcae,Ornithinibacillus_scapharcae,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,grayi,Listeria_grayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,curdlanolyticus,Paenibacillus_curdlanolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,pueri,Paenibacillus_pueri,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,boronitolerans,Lysinibacillus_boronitolerans,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,maitriensis,Planococcus_maitriensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,caseolyticus,Macrococcus_caseolyticus,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,Staphylococcus_aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,epidermidis,Staphylococcus_epidermidis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,equorum,Staphylococcus_equorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,succinus,Staphylococcus_succinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,Haloplasma,contractile,Haloplasma_contractile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Granulicatella,balaenopterae,Granulicatella_balaenopterae,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Lacticigenium,naphtae,Lacticigenium_naphtae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Marinilactibacillus,psychrotolerans,Marinilactibacillus_psychrotolerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,viridans,Carnobacterium_viridans,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Isobaculum,melis,Isobaculum_melis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,casseliflavus,Enterococcus_casseliflavus,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,cecorum,Enterococcus_cecorum,3,2,1,2,3,0,3,0,2,0,0,0,1,0,0,5,2,0,1,1,0,1,1,2,1,0,0,3,1,0,3,1,2,1,1,1,0,0,0,1,0,1,2,0,2,0,0,1,0,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,haemoperoxidus,Enterococcus_haemoperoxidus,0,1,2,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,2,1,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,4,0,2,3,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,sulfureus,Enterococcus_sulfureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Melissococcus,plutonius,Melissococcus_plutonius,0,0,0,3,0,0,3,3,1,0,1,0,2,1,0,1,0,0,2,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,3,2,2,0,2,0,1,0,0,0,0,0,1,3,0,1,2,0,0,0,1,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,salmoninarum,Vagococcus_salmoninarum,0,1,6,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,2,0,3,0,2,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,agilis,Lactobacillus_agilis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,brevis,Lactobacillus_brevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,delbrueckii,Lactobacillus_delbrueckii,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,iners,Lactobacillus_iners,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,mucosae,Lactobacillus_mucosae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paralimentarius,Lactobacillus_paralimentarius,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,plantarum,Lactobacillus_plantarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,reuteri,Lactobacillus_reuteri,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,ruminis,Lactobacillus_ruminis,2,2,0,1,0,0,0,0,1,1,3,0,0,4,2,0,2,0,2,0,0,2,3,1,1,1,0,0,7,1,1,0,3,2,0,2,1,2,1,3,1,0,2,1,1,0,0,1,1,3,0,0,1,1,4,1,0,2,1,4,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,salivarius,Lactobacillus_salivarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,vaginalis,Lactobacillus_vaginalis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,zeae,Lactobacillus_zeae,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,mesenteroides,Leuconostoc_mesenteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,garvieae,Lactococcus_garvieae,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,Streptococcus_agalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,anginosus,Streptococcus_anginosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,equi,Streptococcus_equi,0,0,0,0,3,0,0,1,3,0,3,1,0,1,0,0,1,0,0,2,0,0,2,0,1,0,0,0,2,0,4,0,1,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,1,0,1,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis,Streptococcus_infantis,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae,Streptococcus_luteciae,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,minor,Streptococcus_minor,1,0,1,0,1,2,4,8,9,1,5,0,2,5,2,0,4,0,3,6,1,7,11,2,5,1,3,0,3,3,15,2,3,1,0,0,3,15,1,4,1,3,1,0,3,2,1,1,4,1,2,0,0,0,2,6,0,4,0,5,0,0,0,2
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sobrinus,Streptococcus_sobrinus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,transvaalensis,Alkaliphilus_transvaalensis,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,acidurici,Clostridium_acidurici,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum,Clostridium_butyricum,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum,Clostridium_celatum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,gasigenes,Clostridium_gasigenes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,hiranonis,Clostridium_hiranonis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,intestinale,Clostridium_intestinale,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,ljungdahlii,Clostridium_ljungdahlii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale,Clostridium_neonatale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens,Clostridium_perfringens,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,obeum,Blautia_obeum,2,3,1,0,0,1,2,0,1,1,1,0,1,1,1,1,1,0,2,2,0,0,2,1,2,1,2,1,2,2,4,0,1,2,0,1,2,0,2,5,2,2,2,0,1,0,3,0,0,2,0,2,2,0,0,1,0,0,2,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta,Blautia_producta,4,0,0,0,0,0,1,0,1,1,2,0,3,1,4,4,1,0,2,3,0,1,2,0,0,0,3,2,3,0,3,3,1,3,1,0,0,3,2,5,1,3,2,2,1,0,1,1,0,2,3,0,3,2,0,1,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,colinum,Clostridium_colinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,fimetarium,Clostridium_fimetarium,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,eutactus,Coprococcus_eutactus,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,2,0,0,0,0,2,0,1,0,0,4,0,1,3,2,0,2,1,0,1,2,1,1,1,3,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,formicigenerans,Dorea_formicigenerans,4,1,1,0,0,1,1,1,4,0,4,0,1,2,3,2,2,0,5,5,0,1,1,3,1,0,0,1,2,1,3,1,5,0,3,2,1,1,3,6,3,8,2,0,1,0,2,0,0,5,0,1,0,2,0,0,0,2,2,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,stercorisuis,Hespellia_stercorisuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,pectinoschiza,Lachnospira_pectinoschiza,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
